evaluation_period,trade_number,side,signal_date,entry_date,entry_price,atr14_on_signal,stop_price,target_price,exit_date,exit_price,exit_reason,units_eur,risk_usd,pnl_usd,r_multiple,duration_sessions,balance_before,balance_after
chronological_1_of_3,53,SHORT,2010-01-20,2010-01-21,1.41111398,0.01288816,1.43044621,1.37244950,2010-02-04,1.37244950,target,552.03000082,10.67197500,21.34395000,2.00000000,11,1067.19749992,1088.54144991
chronological_1_of_3,54,SHORT,2010-02-04,2010-02-05,1.37447596,0.01206323,1.39257080,1.33828627,2010-03-24,1.33828627,target,601.57547993,10.88541450,21.77082900,2.00000000,34,1088.54144991,1110.31227891
chronological_1_of_3,55,SHORT,2010-03-24,2010-03-25,1.33299565,0.01272120,1.35207745,1.29483207,2010-03-30,1.35207745,stop,581.86996567,11.10312279,-11.10312279,-1.00000000,4,1110.31227891,1099.20915612
chronological_1_of_3,56,SHORT,2010-04-27,2010-04-28,1.31729746,0.01302665,1.33683743,1.27821751,2010-05-06,1.27821751,target,562.54381556,10.99209156,21.98418312,2.00000000,7,1099.20915612,1121.19333925
chronological_1_of_3,57,SHORT,2010-05-06,2010-05-07,1.26284957,0.01554159,1.28616196,1.21622479,2010-05-10,1.28789639,gap_through_stop,480.94310591,11.21193339,-12.04609801,-1.07439971,2,1121.19333925,1109.14724124
chronological_1_of_3,58,SHORT,2010-05-14,2010-05-17,1.23722565,0.01726228,1.26311907,1.18543882,2010-05-21,1.26311907,stop,428.35110891,11.09147241,-11.09147241,-1.00000000,5,1109.14724124,1098.05576883
chronological_1_of_3,59,LONG,2010-07-29,2010-07-30,1.30765116,0.01334402,1.28763514,1.34768321,2010-08-11,1.28763514,stop,548.58835207,10.98055769,-10.98055769,-1.00000000,9,1098.05576883,1087.07521114
chronological_1_of_3,60,LONG,2010-09-22,2010-09-23,1.33922589,0.01615816,1.31498865,1.38770036,2010-10-06,1.38770036,target,448.51456081,10.87075211,21.74150422,2.00000000,10,1087.07521114,1108.81671536
chronological_1_of_3,61,SHORT,2011-01-07,2011-01-10,1.28980672,0.01714525,1.31552460,1.23837097,2011-01-13,1.31552460,stop,431.14630742,11.08816715,-11.08816715,-1.00000000,4,1108.81671536,1097.72854821
chronological_1_of_3,62,LONG,2011-01-26,2011-01-27,1.37080193,0.01687593,1.34548803,1.42142972,2011-02-14,1.34548803,stop,433.64663559,10.97728548,-10.97728548,-1.00000000,13,1097.72854821,1086.75126273
chronological_1_of_3,63,LONG,2011-03-21,2011-03-22,1.42184806,0.01484218,1.39958480,1.46637459,2011-04-27,1.46637459,target_gap,488.13654968,10.86751263,21.73502525,2.00000000,27,1086.75126273,1108.48628798
chronological_1_of_3,64,LONG,2011-04-27,2011-04-28,1.47799993,0.01534234,1.45498641,1.52402695,2011-05-06,1.45401680,gap_through_stop,481.66758311,11.08486288,-11.55189189,-1.04213214,7,1108.48628798,1096.93439609
chronological_1_of_3,65,LONG,2011-06-06,2011-06-07,1.45815098,0.01754441,1.43183437,1.51078420,2011-06-15,1.43183437,stop,416.82207513,10.96934396,-10.96934396,-1.00000000,7,1096.93439609,1085.96505213
chronological_2_of_3,1,SHORT,2011-09-06,2011-09-07,1.40038371,0.01844321,1.42804852,1.34505409,2011-09-22,1.34505409,target,361.47001269,10.00000000,20.00000000,2.00000000,12,1000.00000000,1020.00000000
chronological_2_of_3,2,SHORT,2011-11-24,2011-11-25,1.33280027,0.01954494,1.36211768,1.27416545,2012-01-06,1.27416545,target,347.91616738,10.20000000,20.40000000,2.00000000,31,1020.00000000,1040.40000000
chronological_2_of_3,3,SHORT,2012-01-09,2012-01-10,1.27759600,0.01441841,1.29922361,1.23434076,2012-01-23,1.29922361,stop,481.05158789,10.40400000,-10.40400000,-1.00000000,10,1040.40000000,1029.99600000
chronological_2_of_3,4,LONG,2012-02-29,2012-03-01,1.33262265,0.01960935,1.30320862,1.39145070,2012-03-14,1.30320862,stop,350.17172097,10.29996000,-10.29996000,-1.00000000,10,1029.99600000,1019.69604000
chronological_2_of_3,5,SHORT,2012-05-07,2012-05-08,1.30616510,0.01115856,1.32290294,1.27268942,2012-05-16,1.27268942,target,609.21605027,10.19696040,20.39392080,2.00000000,7,1019.69604000,1040.08996080
chronological_2_of_3,6,SHORT,2012-05-16,2012-05-17,1.27338254,0.01109654,1.29002736,1.24009292,2012-05-30,1.24009292,target,624.87341094,10.40089961,20.80179922,2.00000000,10,1040.08996080,1060.89176002
chronological_2_of_3,7,SHORT,2012-05-31,2012-06-01,1.23609388,0.01158744,1.25347504,1.20133156,2012-06-05,1.25347504,stop,610.36882997,10.60891760,-10.60891760,-1.00000000,3,1060.89176002,1050.28284242
chronological_2_of_3,8,SHORT,2012-07-09,2012-07-10,1.23180020,0.01422877,1.25314335,1.18911390,2012-08-23,1.25344694,gap_through_stop,492.09364255,10.50282842,-10.65222218,-1.01422414,33,1050.28284242,1039.63062024
chronological_2_of_3,9,LONG,2012-09-14,2012-09-17,1.31164753,0.01290233,1.29229403,1.35035454,2012-09-24,1.29229403,stop,537.17958934,10.39630620,-10.39630620,-1.00000000,6,1039.63062024,1029.23431404
chronological_2_of_3,10,LONG,2012-10-17,2012-10-18,1.31164753,0.01193713,1.29374184,1.34745893,2012-10-24,1.29374184,stop,574.80833551,10.29234314,-10.29234314,-1.00000000,5,1029.23431404,1018.94197090
chronological_2_of_3,11,LONG,2012-12-05,2012-12-06,1.30701864,0.00929792,1.29307175,1.33491240,2012-12-07,1.29307175,stop,730.58759195,10.18941971,-10.18941971,-1.00000000,2,1018.94197090,1008.75255119
chronological_2_of_3,12,LONG,2012-12-17,2012-12-18,1.31648242,0.00968615,1.30195319,1.34554088,2013-01-04,1.30195319,stop,694.29182402,10.08752551,-10.08752551,-1.00000000,14,1008.75255119,998.66502567
chronological_2_of_3,13,LONG,2013-02-01,2013-02-04,1.36472189,0.01087482,1.34840967,1.39734635,2013-02-05,1.34840967,stop,612.21864620,9.98665026,-9.98665026,-1.00000000,2,998.66502567,988.67837542
chronological_2_of_3,14,SHORT,2013-03-18,2013-03-19,1.29449844,0.01203591,1.31255231,1.25839071,2013-04-11,1.31255231,stop,547.62692342,9.88678375,-9.88678375,-1.00000000,18,988.67837542,978.79159166
chronological_2_of_3,15,SHORT,2013-05-15,2013-05-16,1.28839409,0.01155941,1.30573320,1.25371587,2013-05-30,1.30573320,stop,564.49930593,9.78791592,-9.78791592,-1.00000000,11,978.79159166,969.00367575
chronological_2_of_3,16,LONG,2013-07-26,2013-07-29,1.32865644,0.01131801,1.31167942,1.36261047,2013-09-05,1.31167942,stop,570.77381048,9.69003676,-9.69003676,-1.00000000,29,969.00367575,959.31363899
chronological_2_of_3,17,LONG,2013-09-19,2013-09-20,1.35349143,0.00917285,1.33973215,1.38100999,2013-10-24,1.38100999,target,697.21208925,9.59313639,19.18627278,2.00000000,24,959.31363899,978.49991177
chronological_2_of_3,18,LONG,2013-12-06,2013-12-09,1.37082076,0.00910946,1.35715657,1.39814914,2014-01-09,1.35715657,stop,716.10543728,9.78499912,-9.78499912,-1.00000000,24,978.49991177,968.71491265
chronological_2_of_3,19,LONG,2014-03-07,2014-03-10,1.38775170,0.00906643,1.37415205,1.41495100,2014-03-28,1.37415205,stop,712.30859738,9.68714913,-9.68714913,-1.00000000,15,968.71491265,959.02776353
chronological_2_of_3,20,SHORT,2014-07-18,2014-07-21,1.35319829,0.00572829,1.36179073,1.33601342,2014-08-06,1.33601342,target,1116.13008684,9.59027764,19.18055527,2.00000000,13,959.02776353,978.20831880
chronological_2_of_3,21,SHORT,2014-08-21,2014-08-22,1.32795072,0.00622724,1.33729157,1.30926900,2014-09-04,1.30926900,target,1047.23606391,9.78208319,19.56416638,2.00000000,10,978.20831880,997.77248517
chronological_2_of_3,22,SHORT,2014-09-09,2014-09-10,1.29399586,0.00779569,1.30568939,1.27060880,2014-09-25,1.27060880,target,853.26880754,9.97772485,19.95544970,2.00000000,12,997.77248517,1017.72793488
chronological_2_of_3,23,SHORT,2014-09-29,2014-09-30,1.26909995,0.00824060,1.28146086,1.24437814,2014-10-15,1.28146086,stop,823.34422171,10.17727935,-10.17727935,-1.00000000,12,1017.72793488,1007.55065553
chronological_2_of_3,24,SHORT,2014-11-07,2014-11-10,1.24618351,0.01137564,1.26324697,1.21205661,2014-12-31,1.21205661,target,590.47288343,10.07550656,20.15101311,2.00000000,38,1007.55065553,1027.70166864
chronological_2_of_3,25,SHORT,2015-01-01,2015-01-02,1.20886827,0.00926286,1.22276255,1.18107969,2015-01-07,1.18107969,target,739.65779552,10.27701669,20.55403337,2.00000000,4,1027.70166864,1048.25570201
chronological_2_of_3,26,SHORT,2015-01-07,2015-01-08,1.18389428,0.01013797,1.19910122,1.15348038,2015-01-16,1.15348038,target,689.32680132,10.48255702,20.96511404,2.00000000,7,1048.25570201,1069.22081605
chronological_2_of_3,27,SHORT,2015-01-23,2015-01-26,1.11408198,0.01502501,1.13661949,1.06900695,2015-01-27,1.13661949,stop,474.41823838,10.69220816,-10.69220816,-1.00000000,2,1069.22081605,1058.52860789
chronological_2_of_3,28,SHORT,2015-03-02,2015-03-03,1.11766803,0.01191726,1.13554392,1.08191626,2015-03-10,1.08191626,target,592.15446339,10.58528608,21.17057216,2.00000000,6,1058.52860789,1079.69918005
chronological_2_of_3,29,SHORT,2015-03-10,2015-03-11,1.07093906,0.01327733,1.09085506,1.03110707,2015-03-19,1.09085506,stop,542.12655910,10.79699180,-10.79699180,-1.00000000,7,1079.69918005,1068.90218825
chronological_2_of_3,30,SHORT,2015-07-20,2015-07-21,1.08348227,0.01354437,1.10379882,1.04284915,2015-07-27,1.10379882,stop,526.12363881,10.68902188,-10.68902188,-1.00000000,5,1068.90218825,1058.21316636
chronological_2_of_3,31,LONG,2015-08-21,2015-08-24,1.13779879,0.01259527,1.11890588,1.17558460,2015-08-28,1.11890588,stop,560.11128528,10.58213166,-10.58213166,-1.00000000,5,1058.21316636,1047.63103470
chronological_2_of_3,32,LONG,2015-10-15,2015-10-16,1.13669944,0.01135907,1.11966084,1.17077664,2015-10-22,1.11966084,stop,614.85741442,10.47631035,-10.47631035,-1.00000000,5,1047.63103470,1037.15472435
chronological_2_of_3,33,SHORT,2015-10-29,2015-10-30,1.09920311,0.01172161,1.11678552,1.06403828,2015-11-18,1.06403828,target,589.88187472,10.37154724,20.74309449,2.00000000,14,1037.15472435,1057.89781884
chronological_2_of_3,34,SHORT,2015-11-18,2015-11-19,1.06730413,0.01074012,1.08341432,1.03508376,2015-12-03,1.08341432,stop,656.66393238,10.57897819,-10.57897819,-1.00000000,11,1057.89781884,1047.31884065
chronological_2_of_3,35,LONG,2016-02-04,2016-02-05,1.11999643,0.01188219,1.10217315,1.15564299,2016-02-22,1.10217315,stop,587.61275145,10.47318841,-10.47318841,-1.00000000,12,1047.31884065,1036.84565225
chronological_2_of_3,36,LONG,2016-03-17,2016-03-18,1.13154173,0.01246148,1.11284950,1.16892618,2016-05-27,1.11284950,stop,554.69352158,10.36845652,-10.36845652,-1.00000000,51,1036.84565225,1026.47719572
chronological_2_of_3,37,SHORT,2016-05-30,2016-05-31,1.11500120,0.00838109,1.12757284,1.08985792,2016-06-03,1.12757284,stop,816.50229523,10.26477196,-10.26477196,-1.00000000,4,1026.47719572,1016.21242377
chronological_2_of_3,38,LONG,2016-08-19,2016-08-22,1.13007128,0.00882544,1.11683313,1.15654759,2016-08-29,1.11683313,stop,767.63902021,10.16212424,-10.16212424,-1.00000000,6,1016.21242377,1006.05029953
chronological_2_of_3,39,SHORT,2016-10-17,2016-10-18,1.10120034,0.00807960,1.11331975,1.07696153,2016-11-09,1.11331975,stop,830.11520050,10.06050300,-10.06050300,-1.00000000,17,1006.05029953,995.98979653
chronological_2_of_3,40,SHORT,2016-11-14,2016-11-15,1.07469106,0.01057120,1.09054786,1.04297744,2016-12-15,1.04297744,target,628.11497937,9.95989797,19.91979593,2.00000000,23,995.98979653,1015.90959246
chronological_2_of_3,41,SHORT,2016-12-15,2016-12-16,1.04177511,0.01241658,1.06039998,1.00452536,2017-01-05,1.06039998,stop,545.45855143,10.15909592,-10.15909592,-1.00000000,15,1015.90959246,1005.75049654
chronological_2_of_3,42,LONG,2017-03-27,2017-03-28,1.08627164,0.00787139,1.07446456,1.10988580,2017-03-29,1.07446456,stop,851.81980883,10.05750497,-10.05750497,-1.00000000,2,1005.75049654,995.69299157
chronological_2_of_3,43,LONG,2017-05-05,2017-05-08,1.09669566,0.00751113,1.08542897,1.11922904,2017-05-11,1.08542897,stop,883.74930992,9.95692992,-9.95692992,-1.00000000,4,995.69299157,985.73606166
chronological_2_of_3,44,LONG,2017-05-17,2017-05-18,1.11542404,0.00899822,1.10192671,1.14241869,2017-06-29,1.14241869,target,730.31950861,9.85736062,19.71472123,2.00000000,31,985.73606166,1005.45078289
chronological_2_of_3,45,LONG,2017-06-30,2017-07-03,1.14250457,0.00851429,1.12973314,1.16804743,2017-07-24,1.16804743,target_gap,787.26567610,10.05450783,20.10901566,2.00000000,15,1005.45078289,1025.55979855
chronological_2_of_3,46,LONG,2017-07-24,2017-07-25,1.16388690,0.00913364,1.15018645,1.19128781,2017-08-28,1.19128781,target_gap,748.55905111,10.25559799,20.51119597,2.00000000,25,1025.55979855,1046.07099452
chronological_2_of_3,47,LONG,2017-08-28,2017-08-29,1.19651580,0.00978372,1.18184022,1.22586695,2017-09-26,1.18184022,stop,712.79730241,10.46070995,-10.46070995,-1.00000000,21,1046.07099452,1035.61028457
chronological_2_of_3,48,LONG,2018-01-15,2018-01-16,1.22699392,0.01054798,1.21117195,1.25863786,2018-04-26,1.21117195,stop,654.53936716,10.35610285,-10.35610285,-1.00000000,73,1035.61028457,1025.25418173
chronological_2_of_3,49,SHORT,2018-05-03,2018-05-04,1.19892573,0.00937856,1.21299358,1.17079005,2018-05-23,1.17079005,target,728.79281890,10.25254182,20.50508363,2.00000000,14,1025.25418173,1045.75926536
chronological_2_of_3,50,SHORT,2018-08-10,2018-08-13,1.13958812,0.00889631,1.15293258,1.11289918,2018-08-21,1.15293258,stop,783.66510130,10.45759265,-10.45759265,-1.00000000,7,1045.75926536,1035.30167271
chronological_2_of_3,51,SHORT,2018-10-04,2018-10-05,1.15175533,0.00902988,1.16530016,1.12466568,2018-11-12,1.12466568,target,764.35220228,10.35301673,20.70603345,2.00000000,27,1035.30167271,1056.00770616
chronological_2_of_3,52,SHORT,2018-11-13,2018-11-14,1.13160574,0.00839494,1.14419816,1.10642091,2018-11-19,1.14419816,stop,838.60616538,10.56007706,-10.56007706,-1.00000000,4,1056.00770616,1045.44762910
chronological_2_of_3,53,LONG,2019-01-10,2019-01-11,1.15151656,0.00913998,1.13780658,1.17893651,2019-01-17,1.13780658,stop,762.54512170,10.45447629,-10.45447629,-1.00000000,5,1045.44762910,1034.99315281
chronological_3_of_3,1,SHORT,2019-03-08,2019-03-11,1.12310338,0.00669900,1.13315188,1.10300638,2019-03-14,1.13328576,gap_through_stop,995.17345355,10.00000000,-10.13323494,-1.01332349,4,1000.00000000,989.86676506
chronological_3_of_3,2,SHORT,2019-04-25,2019-04-26,1.11370981,0.00604321,1.12277462,1.09558019,2019-04-30,1.12277462,stop,1091.98865344,9.89866765,-9.89866765,-1.00000000,3,989.86676506,979.96809741
chronological_3_of_3,3,LONG,2019-06-24,2019-06-25,1.14001691,0.00683765,1.12976044,1.16052987,2019-07-02,1.12870634,gap_through_stop,955.46268695,9.79968097,-10.80683467,-1.10277413,6,979.96809741,969.16126274
chronological_3_of_3,4,SHORT,2019-08-01,2019-08-02,1.10818064,0.00587999,1.11700063,1.09054067,2019-08-05,1.11700063,stop,1098.82430671,9.69161263,-9.69161263,-1.00000000,2,969.16126274,959.46965011
chronological_3_of_3,5,SHORT,2019-09-27,2019-09-30,1.09416366,0.00695083,1.10458990,1.07331117,2019-10-11,1.10458990,stop,920.24480351,9.59469650,-9.59469650,-1.00000000,10,959.46965011,949.87495361
chronological_3_of_3,6,LONG,2019-12-12,2019-12-13,1.11834311,0.00475382,1.11121238,1.13260458,2019-12-18,1.11121238,stop,1332.08643115,9.49874954,-9.49874954,-1.00000000,4,949.87495361,940.37620408
chronological_3_of_3,7,SHORT,2020-02-13,2020-02-14,1.08459866,0.00568422,1.09312499,1.06754599,2020-02-27,1.09312499,stop,1102.90806581,9.40376204,-9.40376204,-1.00000000,10,940.37620408,930.97244203
chronological_3_of_3,8,LONG,2020-03-09,2020-03-10,1.13974392,0.01040846,1.12413123,1.17096931,2020-03-12,1.12413123,stop,596.29203703,9.30972442,-9.30972442,-1.00000000,3,930.97244203,921.66271761
chronological_3_of_3,9,LONG,2020-05-29,2020-06-01,1.11145687,0.00996314,1.09651216,1.14134628,2020-07-15,1.14134628,target,616.71517253,9.21662718,18.43325435,2.00000000,33,921.66271761,940.09597197
chronological_3_of_3,10,LONG,2020-07-15,2020-07-16,1.14173496,0.00906341,1.12813985,1.16892518,2020-07-27,1.16892518,target,691.49560142,9.40095972,18.80191944,2.00000000,8,940.09597197,958.89789141
chronological_3_of_3,11,LONG,2020-07-27,2020-07-28,1.17665052,0.00947464,1.16243856,1.20507445,2020-09-25,1.16243856,stop,674.71176388,9.58897891,-9.58897891,-1.00000000,44,958.89789141,949.30891249
chronological_3_of_3,12,LONG,2020-11-09,2020-11-10,1.18232656,0.00986753,1.16752527,1.21192913,2020-12-03,1.21192913,target,641.36907837,9.49308912,18.98617825,2.00000000,18,949.30891249,968.29509074
chronological_3_of_3,13,LONG,2020-12-03,2020-12-04,1.21453547,0.00868359,1.20151009,1.24058624,2021-02-03,1.20151009,stop,743.39089897,9.68295091,-9.68295091,-1.00000000,44,968.29509074,958.61213983
chronological_3_of_3,14,SHORT,2021-03-25,2021-03-26,1.17760670,0.00821022,1.18992203,1.15297605,2021-04-07,1.18992203,stop,778.38971000,9.58612140,-9.58612140,-1.00000000,9,958.61213983,949.02601844
chronological_3_of_3,15,LONG,2021-04-29,2021-04-30,1.21248865,0.00671439,1.20241707,1.23263182,2021-05-03,1.20241707,stop,942.28081340,9.49026018,-9.49026018,-1.00000000,2,949.02601844,939.53575825
chronological_3_of_3,16,LONG,2021-05-10,2021-05-11,1.21421111,0.00810628,1.20205168,1.23852996,2021-06-17,1.19918454,gap_through_stop,772.68104401,9.39535758,-11.61074531,-1.23579600,28,939.53575825,927.92501295
chronological_3_of_3,17,SHORT,2021-07-14,2021-07-15,1.18333387,0.00709698,1.19397934,1.16204295,2021-09-29,1.16204295,target,871.66245038,9.27925013,18.55850026,2.00000000,55,927.92501295,946.48351320
chronological_3_of_3,18,SHORT,2021-09-30,2021-10-01,1.15742075,0.00608687,1.16655106,1.13916015,2021-10-19,1.16655106,stop,1036.63993963,9.46483513,-9.46483513,-1.00000000,13,946.48351320,937.01867807
chronological_3_of_3,19,SHORT,2021-11-11,2021-11-12,1.14478040,0.00722407,1.15561650,1.12310820,2021-11-23,1.12310820,target,864.71961812,9.37018678,18.74037356,2.00000000,8,937.01867807,955.75905163
chronological_3_of_3,20,SHORT,2022-01-27,2022-01-28,1.11461592,0.00766657,1.12611578,1.09161620,2022-02-01,1.12611578,stop,831.10496011,9.55759052,-9.55759052,-1.00000000,3,955.75905163,946.20146112
chronological_3_of_3,21,SHORT,2022-03-07,2022-03-08,1.08695650,0.01196184,1.10489926,1.05107099,2022-03-09,1.10489926,stop,527.34460778,9.46201461,-9.46201461,-1.00000000,2,946.20146112,936.73944651
chronological_3_of_3,22,SHORT,2022-04-08,2022-04-11,1.08849466,0.01062415,1.10443089,1.05662220,2022-04-27,1.05662220,target,587.80489450,9.36739447,18.73478893,2.00000000,13,936.73944651,955.47423544
chronological_3_of_3,23,SHORT,2022-04-27,2022-04-28,1.05550921,0.01101499,1.07203169,1.02246424,2022-05-24,1.07203169,stop,578.28728124,9.55474235,-9.55474235,-1.00000000,19,955.47423544,945.91949308
chronological_3_of_3,24,SHORT,2022-06-14,2022-06-15,1.04405928,0.01142211,1.06119244,1.00979295,2022-06-27,1.06119244,stop,552.09853055,9.45919493,-9.45919493,-1.00000000,9,945.91949308,936.46029815
chronological_3_of_3,25,SHORT,2022-07-12,2022-07-13,1.00331092,0.01244129,1.02197285,0.96598706,2022-07-19,1.02197285,stop,501.80252320,9.36460298,-9.36460298,-1.00000000,5,936.46029815,927.09569517
chronological_3_of_3,26,SHORT,2022-08-19,2022-08-22,1.00352240,0.01134726,1.02054329,0.96948061,2022-09-26,0.96948061,target_gap,544.68102051,9.27095695,18.54191390,2.00000000,26,927.09569517,945.63760907
chronological_3_of_3,27,SHORT,2022-09-26,2022-09-27,0.96237123,0.01308386,0.98199703,0.92311964,2022-09-30,0.98295557,gap_through_stop,481.83400913,9.45637609,-9.91823741,-1.04884126,4,945.63760907,935.71937166
chronological_3_of_3,28,LONG,2022-12-15,2022-12-16,1.06405616,0.01187079,1.04624998,1.09966852,2023-02-02,1.09966852,target_gap,525.50253670,9.35719372,18.71438743,2.00000000,35,935.71937166,954.43375910
chronological_3_of_3,29,LONG,2023-02-02,2023-02-03,1.09051251,0.00901729,1.07698658,1.11756439,2023-02-06,1.07698658,stop,705.63228658,9.54433759,-9.54433759,-1.00000000,2,954.43375910,944.88942150
chronological_3_of_3,30,LONG,2023-03-23,2023-03-24,1.08350575,0.01123281,1.06665653,1.11720419,2023-05-31,1.06665653,stop,560.79113914,9.44889422,-9.44889422,-1.00000000,49,944.88942150,935.44052729
chronological_3_of_3,31,LONG,2023-06-22,2023-06-23,1.09589040,0.00784062,1.08412948,1.11941225,2023-06-30,1.08412948,stop,795.38022084,9.35440527,-9.35440527,-1.00000000,6,935.44052729,926.08612202
chronological_3_of_3,32,LONG,2023-07-13,2023-07-14,1.12234700,0.00875550,1.10921375,1.14861348,2023-07-24,1.10921375,stop,705.14654892,9.26086122,-9.26086122,-1.00000000,7,926.08612202,916.82526080
chronological_3_of_3,33,SHORT,2023-08-25,2023-08-28,1.07973862,0.00766544,1.09123677,1.05674231,2023-08-30,1.09123677,stop,797.36737924,9.16825261,-9.16825261,-1.00000000,3,916.82526080,907.65700819
chronological_3_of_3,34,SHORT,2023-09-15,2023-09-18,1.06682599,0.00770246,1.07837968,1.04371860,2023-11-14,1.07837968,stop,785.59901646,9.07657008,-9.07657008,-1.00000000,42,907.65700819,898.58043811
chronological_3_of_3,35,LONG,2023-11-20,2023-11-21,1.09459484,0.00888707,1.08126423,1.12125605,2023-12-04,1.08126423,stop,674.07324093,8.98580438,-8.98580438,-1.00000000,10,898.58043811,889.59463373
chronological_3_of_3,36,LONG,2023-12-27,2023-12-28,1.11086428,0.00796329,1.09891935,1.13475415,2024-01-02,1.09891935,stop,744.74628797,8.89594634,-8.89594634,-1.00000000,4,889.59463373,880.69868739
chronological_3_of_3,37,SHORT,2024-02-05,2024-02-06,1.07418311,0.00778886,1.08586639,1.05081653,2024-02-22,1.08586639,stop,753.81075329,8.80698687,-8.80698687,-1.00000000,13,880.69868739,871.89170051
chronological_3_of_3,38,LONG,2024-06-04,2024-06-05,1.08818662,0.00578242,1.07951299,1.10553389,2024-06-10,1.07788825,gap_through_stop,1005.22046581,8.71891701,-10.35213361,-1.18731875,4,871.89170051,861.53956690
chronological_3_of_3,39,LONG,2024-08-20,2024-08-21,1.11279273,0.00672547,1.10270452,1.13296914,2024-09-10,1.10270452,stop,854.00661358,8.61539567,-8.61539567,-1.00000000,15,861.53956690,852.92417123
chronological_3_of_3,40,LONG,2024-09-25,2024-09-26,1.11310232,0.00696330,1.10265737,1.13399221,2024-10-03,1.10265737,stop,816.59017055,8.52924171,-8.52924171,-1.00000000,6,852.92417123,844.39492952
chronological_3_of_3,41,SHORT,2024-10-16,2024-10-17,1.08624816,0.00606929,1.09535210,1.06804029,2024-11-11,1.06804029,target,927.50524896,8.44394930,16.88789859,2.00000000,18,844.39492952,861.28282811
chronological_3_of_3,42,LONG,2025-03-05,2025-03-06,1.07949388,0.01054184,1.06368112,1.11111941,2025-04-03,1.11111941,target,544.67569736,8.61282828,17.22565656,2.00000000,21,861.28282811,878.50848468
chronological_3_of_3,43,LONG,2025-04-11,2025-04-14,1.13431418,0.01565427,1.11083277,1.18127700,2025-05-12,1.11083277,stop,374.12933470,8.78508485,-8.78508485,-1.00000000,19,878.50848468,869.72339983
chronological_3_of_3,44,LONG,2025-06-03,2025-06-04,1.13844645,0.01123369,1.12159591,1.17214753,2025-06-26,1.17214753,target,516.13978415,8.69723400,17.39446800,2.00000000,17,869.72339983,887.11786783
chronological_3_of_3,45,LONG,2025-06-26,2025-06-27,1.16922140,0.00963461,1.15476949,1.19812523,2025-07-29,1.15476949,stop,613.84113528,8.87117868,-8.87117868,-1.00000000,23,887.11786783,878.24668915
chronological_3_of_3,46,LONG,2025-09-09,2025-09-10,1.17027497,0.00854347,1.15745977,1.19590538,2025-10-09,1.15745977,stop,685.31611858,8.78246689,-8.78246689,-1.00000000,22,878.24668915,869.46422226
chronological_3_of_3,47,LONG,2025-12-11,2025-12-12,1.17413616,0.00608877,1.16500300,1.19240248,2026-01-09,1.16500300,stop,951.98619450,8.69464222,-8.69464222,-1.00000000,19,869.46422226,860.76958003
chronological_3_of_3,48,LONG,2026-01-26,2026-01-27,1.18742287,0.00713665,1.17671790,1.20883282,2026-02-19,1.17671790,stop,804.08373348,8.60769580,-8.60769580,-1.00000000,18,860.76958003,852.16188423
chronological_3_of_3,49,SHORT,2026-03-09,2026-03-10,1.16166949,0.00864448,1.17463621,1.13573606,2026-04-14,1.17634594,gap_through_stop,657.19184528,8.52161884,-9.64524436,-1.13185588,26,852.16188423,842.51663987
chronological_3_of_3,50,SHORT,2026-06-08,2026-06-09,1.15279090,0.00646890,1.16249425,1.13338421,2026-06-24,1.13338421,target,868.27441411,8.42516640,16.85033280,2.00000000,12,842.51663987,859.36697267
